courseno,title_short_en
501302,LAB PRAC HEMATOLOGY 1
501305,HEMATOLOGY 2
501306,LAB PRACT IN HEMA 2
501311,HUMAN CYTOGENETICS
501312,MEDICAL MICROSCOPY
501313,MEDICAL MICROSCOPY
501314,LAB PRACT IN MED MICRO
501701,ADV HEMATO AND CLIN MICROS
501702,CURR TOP HEMATO CLIN MICROS
501731,SPEC T HEMATO CLIN MICROS
501741,CONF HEMATO CLIN MICROS
501751,LAB SERVICE HEMATO I
501752,LAB SERVICE HEMATO II
501753,LAB INTERPRE HEMATO
501761,LAB SERVICE CLIN MICROS I
501762,LAB SERV CLIN MICROS II
501763,LAB INTERPRE CLIN MICROS
501769,SELECTED TOPICS
501791,SEM HEM AND CLIN MICROS 1
501792,SEM HEM AND CLIN MICROS 2
501793,SEM HEMATO CLIN MICROS
501795,SPEC PROB IN HEMATO
501796,SPEC PROB IN CLIN MICROS
501797,SPEC PROB HEMA AND CLIN MICROS
501798,INDEPENDENT STUDY
502211,PHOTOGR FOR MT
502303,HEMATOLOGY I
502304,LAB PRAC HEMATOLOGY I
502305,HEMATOLOGY II
502306,LAB PRAC HEMATOLOGY II
502311,HUMAN CYTOGENETICS
502312,MEDICAL MICROSCOPY
502313,MEDICAL MICROSCOPY
502314,LAB PRAC MED MICROSCOPY
503401,LAB PRAC IN CLIN MICROS
503402,LAB PRAC IN CLIN MICROS
503452,LAB SER CLIN MICROS II
504202,CLINICAL CHEMISTRY 1
504301,CLINICAL CHEMISTRY I
504302,CLINICAL CHEMISTRY 2
504305,CLINICAL CHEMISTRY 3
504401,CLINICAL CHEMISTRY III
504411,CLI LAB ASSESS NUTRI COUN
504701,ADVANCED CLINICAL CHEMISTRY
504731,QUAL ASS IN CLIN CHEM
504732,MOL BIOCHEM DIS
504733,SPEC TECH IN CLIN CHEM
504791,SEM CLIN CHEM 1
504792,SEM CLIN CHEM 2
505401,LAB PRAC IN CLIN CHEM
505402,LAB PRAC IN CLIN CHEM
505452,LAB SER CLIN CHEM II
506202,BASIC IMMUNOLOGY
506303,IMMUNODIAG & IMMUNO TECHNIQUE
506361,GENERAL IMMUNOLOGY
506701,ADVANCED IMMUNOLOGY
506703,CLIN APPL FLOW CYTO
506731,SPEC TECH IN IMM-HAE
506732,SPEC TECH IN IMM
506733,TRANSPLANT IMMUNOL
506734,AG-AB TECH
506735,PLATELET IMMUNOBIOL
506791,SEM CLIN IMMUNOL
506792,SEMINAR IN CLINICAL IMMUNOLOGY
506793,SEMINAR IN IMMUNOLOGY 1
506794,SEMINAR IN IMMUNOLOGY 2
507401,LAB PRAC IN CLIN IMM
507402,LAB PRAC IN CLIN IMM
507452,LAB SER CLIN IMM II
508203,GEN AND MED MICROBIOL
508204,GENERAL MICROBIOLOGY
508207,APPL MICROBIO HSCI
508303,CLINICAL MICROBIOLOGY 1
508304,CLINICAL MICROBIOLOGY 2
508431,CLINICAL MICROBIOLOGY
508701,ADVANCED CLINICAL MICROBIOLOGY
508702,INNOV CLIN MICROB
508731,SPEC TECH IN CLIN MICROB
508732,SPEC TOP CLIN MICROB
508791,SEM IN CLIN MICRO I
508792,SEM IN CLIN MICROB II
509401,LAB PRAC IN CLIN MICROB
509402,LAB PRAC IN CLIN MICROB
509452,LAB SER CLIN MICROB II
510100,WELLNESS
510201,HUMAN GENETICS
510202,INSTRU IN MED TECH LAB
510204,CLIN LAB TECH II
510303,INDUS & TRADE OF MT PRODUCTS
510306,HEALTH SCI RESEARCH METHOD
510307,HEALTH INFO FOR MT
510351,INTER-PROFESSIONAL HEALTHCARE
510401,CLIN LAB ADMIN
510403,LAB PRAC IN MED TECH
510406,TOX  ANAL CLIN LAB
510408,COMMUNITY MEDICAL TECHNOLOGY
510409,LAB QUALITY MANAG PRO LAW
510410,LAB QUAL PROB SOLVE PRAC
510411,CLIN LAB ASS NUTRI STA COUN
510412,CLIN LAB TOX & FORENSIC
510413,CLIN LAB UTILI & CONSUL
510414,CLIN LAB TOX & FORENSIC
510415,MOLEC BIO FOR MED TECH
510416,CLIN CORRE CASE STUDY
510417,LABORATORY MANAGEMENT
510418,PROFESSIONAL LAW AND ETHICS
510419,QUA SYS LAB MAN
510439,HEALTH SCIENCE RESEARCH
510441,HOSPITAL LABORATORY PRACTICE
510442,SPEC MED TECH LAB PRAC
510443,HOSPITAL LABORATORY PRACTICE
510451,PREC MED FOR MED TECH
510452,TECHNIQUE IN MOL MED
510453,FUND MED BIOTECH
510454,ADV TECH MED BIOTECH
510455,INTRO TO ENTRE FOR MT STU
510456,ENT FOR MT STU
510702,ENVI MOD ASTIV DVI DSABL
510711,LAB MANAGE AND QUAL CONT
510712,SPEC MED LAB INSTRU
510713,RES METHO AND BIOSTAT
510714,CELL BIOLOGY IN MED
510715,CLIN PATHO CASE CONFER
510716,CELL MOL BIOL MED
510717,CLINICAL LABORATORY SCIENCES
510718,BIOENG HEALTH SCI
510719,BIOMEDICAL SCIENCES
510720,TECH BIOMED SCI RES
510721,TECHNOLOGY IN HEALTH INFORMATICS
510722,MOLECULAR PRECISION MEDICINE
510751,GENOM PROTEOM SCI
510791,SEM IN MED TECH I
510792,SEM IN MED TECH II
510793,SELEC TOP BIOMED SCI
510799,MASTER'S THESIS
510891,Ph.D. THESIS
510892,Ph.D. THESIS
510897,DISSERTATION
510898,DISSERTATION
510899,Ph.D. THESIS
511439,SEMINAR JOURNAL CLUB
512303,TRANSFUSION SCIENCE 1
512304,TRANSFUSION SCIENCE 2
512311,BLOOD DONOR MANAGEMENT
512312,TRAN RE INVES & CASE STUDIES
512401,LAB PRAC IN TRANS SCI
512402,LAB PRAC IN TRANS SCI
512439,TERM PAPER
512701,ADVANCED TRANSFUSION SCIENCE
512702,RED CELL IMMUNOLOGY
512704,SAFE BLOOD COM PREP & MANAGE
512705,CASE CONFERENCE IN TRAN SCI
512706,QUAL MANAGE TRAN SCI
512731,SPEC TECH IN TRAN SCI
512733,TRANSPLANTATION IMMUNOLOGY
512735,PLATELET IMMUNOBIOLOGY
512791,SEM IN TRAN SCI 1
512792,SEM IN TRAN SCI 2
513100,INTRO TO OCC THER
513102,PRINCIPLES OF OT
513111,INTRO TO OCC THER
513112,HUMAN OCCUPATIONS
513113,SELF DEV TO OT PROF
513114,HUMAN DEV & OCC PERF
513115,PRINCIPLES OF OT
513116,FUND THEORY IN OCCUP THER
513117,HUM DEV PERF ACROSS LIFE SPAN
513120,OCCUP & TOOLS IN OCCUP THER
513152,HUMAN OCCUPATIONS I
513201,PRIN OF DESIGN & DRAWING
513203,INTRODUCTION TO WOODWORK
513204,POTTERY
513205,MEN HEATH ISS ON HUMAN OC
513206,PRIM STRUCTURE OF TEXTILE
513207,SELF DEVELOP LEAD OT PROF
513210,THERAPEUTIC ACTIVITIES I
513211,THERAPEUTIC ACTIVITIES II
513212,KINESIOLOGY AND APPLICATIONS
513213,DEVELOP OF HUMAN PERFORM
513214,SPLINTING AND ORTHOSES
513215,KINESIOLOGY AND APPLYING
513216,HUMAN NEUROSCI FOR OTS
513217,IMPACT OF HEALTH ON OCC
513220,PRIN OF OCC THER
513223,HUMAN OCC & OT MEDIA
513224,CLIN EVAL OT 1
513225,CLIN EVAL OT 2
513226,CLIN EVAL IN OCCUP THER 1
513227,CLIN EVAL IN OCCUP THER 2
513228,APPLIED BIOMECHANICS IN OT
513251,HUMAN OCCUPATIONS II
513271,DISEASE IN CHILD & OCCUP PERF
513281,OT MENTAL HEALTH & PSY 1
513282,OT MENTAL HEALTH & PSY II
513283,FUNDAMENTAL OT IN MH & PSYCH
513284,OT EVAL & TX IN MH & PSYCH
513285,FUND PRIN OF OCCUP THER MH
513286,OCCUP THER APPROACH IN MH
513301,GEN SURG AND ORTHOSURGERY
513311,CLIN & PROF REASONING IN OT
513312,OCCUP THER FOR COMMUNICATION
513313,NEUROSCIENCES & OCCUP PERF
513314,THE SCIENCE AND ART OF PLAY
513315,APPL NEUROSCI & HUMAN OCC
513316,SPLINT BANDAGE & PLASTER
513317,KINESIOLOGY
513318,APPLIED KINESIOLOGY
513320,OT IN PSYC DYSFUNCTION
513321,ACT OF DAILY LIVING TRAINING
513322,ORTHOSES ASSIST TECH IN OT
513323,OCC THER IN ORTHO COND
513324,ADL TRAINING FOR PHYS DYSFUNC
513325,OCC THER IN NEURO COND
513326,OCC THER IN PED COND
513327,OCC THER IN COMMUNICA DIS
513328,SPLINTING AND ORTHOSES
513331,RESEARCH METHOD FOR OTS
513332,RESEARCH METHOD FOR OT STUDENT
513333,OCCUP THER JOURNAL CLUB
513340,OT FIELDWORK 1
513341,OCC THER PRAC I
513343,OT FIELDWORK 2
513344,OCCUP THER FIELDWORK 1
513345,OCCUP THER FIELDWORK 2
513363,OT THEORY & PRIN IN PHYS DYSFUNC
513364,OT INTERV IN PHYS DYS
513365,OCCUP THER IN NEUROLOGICAL CON
513366,OCCUP THER IN ORTHO & MED CON
513371,PED OT 1
513373,PED OT 2
513374,OCCUP THER EVAL IN CHILDREN
513375,OCCUP THER INTERV FOR CHILDREN
513376,OCCUP THER INTERV FOR LD
513390,OT FOR THE ELDERLY
513393,OCCUP THER FOR ELDERLY
513394,HEALTHY LIFESTYLE ACTIVE AGE
513404,O.T. FOR P.T. STUDENT
513410,REHABILITATION
513411,OT ADMIN & ETHICS
513412,CLIN & PROF REASONING IN OT
513413,OCCUP THER ADMIN & ETHICS
513414,PUB HEALT ADMIN & ETHICS
513420,OT IN OCC HEALTH & ERGON
513421,CLIN REASON IN OCCUP THER PRAC
513422,OCC THER FOR THE ELDERLY
513423,OCC THER IN MED & SUR CON
513425,OCC THER IN COMM PRAC
513427,OCC THER ADMIN & ETHICS
513429,OT FOR COMMUNICAT DISORDER
513430,OT SEMINAR
513431,OCC THER SEMINAR
513432,TERM PAPER
513433,OCCUPATION THERAPY SEMINAR
513435,PROPOSAL DEV OF OCCUP THER RES
513436,RESEARCH IN OCCUP THER
513440,CLIN PRACT IN OT II
513442,CLIN PRACT IN OT III
513445,OT FIELDWORK 3
513446,OT FIELDWORK 4
513447,OCCUP THER FIELDWORK 3
513448,OCCUP THER FIELDWORK 4
513450,OT IN COMMU PRAC
513451,OT IN COMMUNITY SETTING
513452,OCCUP THER IN COMMUNITY
513453,OCCUP THER IN EDU SETTINGS
513471,SCHOOL-BASED OCCUPATIONAL THERAPY
513700,DEVT OT SERVICES
513701,CURRENT PRINCIPLE OF OT
513702,ENVI MOD ASTIV DVI DSABL
513703,THEO FRAME OT PROF
513706,ADV EVAL OT
513707,OCCUPATIONAL SCIENCE
513708,DEVT OT ASSESSMENT TOOLS
513709,INNO OT SERVICES
513711,OT SPECIAL CHILDREN
513712,ADV OT PEDIATRIC
513716,OT IN CHILD WITH SPECIAL NEEDS
513718,Advanced OT Ped
513719,PREWRIT READI HANDWRIT CHILD
513721,CONTEMP OT PHYS DIS
513722,ADV KNOW OT PERS PHY DYS
513725,COM INTEGR INDIVIDUAL PHYS DYS
513726,APPL OCCB PRIN MOTOR COG REHAB
513731,ADV OT MENTAL HEALTH
513732,GROUP ACT TECH MENTAL H REC
513737,TECHNIQUE OT PRAC MENTAL HEALTH
513738,OT COM MENTAL HEALTH PRAC
513741,PARADIGM OT ELDERLY
513744,OT ACTIVE AGING
513745,OT IN END OF LIFE
513756,QUANTI RES METHODS OT
513757,QUALI RES METH OT
513758,QUANTI RES METHODS OT
513759,QUALI RES METHODS OT
513769,SELECT OT TOPIC
513770,DEV OF OT SERVICES
513771,CRI APPL THEO FRAME OT PRAC
513772,OCCUPATIONAL SCIENCE
513773,CRI DEV OT ASSESS TOOLS
513774,INNO OT
513791,Seminar OT 1
513792,Seminar OT 2
513799,MASTER'S THESIS
514161,INTRO PT PRO
514202,BIOMECHANICS OF HUMAN MOVEMENT
514206,EXERCISE PHYSIOLOGY FOR PT
514210,THERAPEUTIC EXERCISE 1
514211,PHYSICAL THERAPY INSTRUMENTS
514212,PHYSICAL AGENTS
514213,PHYSICAL AGENTS 1
514214,PHYSICAL AGENTS 2
514220,EXERCISE THERAPY I
514222,THERAPEUTIC EXERCISE 1
514230,INTRO TO CLIN PRACTICE
514231,FOUND IN PATIENT EDUC
514232,FOUND CLINICAL PRAC
514236,CLINICAL PRACITICE I
514241,MANUAL THERAPY
514242,ASSESS MS STR & ROM
514243,AMB AIDS & TRANSFER
514244,BASIC PHYSICAL EXAM IN PT
514261,ADMIN & ETHICS PT 1
514262,BASIC TECH PT
514272,BASIC PHAR & CLINIC CHEM
514274,LAB SCI & PHAR PT
514304,EXERCISE PHYSIOL FOR PT
514310,THERAPEUTIC EXERCISE II
514312,ELECTRO THERAPY & DIAG
514313,AMBULATION & AIDS
514314,PT IN OBGYN & GERIATRIC
514315,APPLIANCES FOR DISABLED
514316,PT IN ORTHOPAEDIC
514317,ELECTROTHERAPY & DIAG
514321,THERAPEUTIC EXERCISE II
514322,INTEGRATED EXERCISE THERAPY
514323,THERAPEUTIC EXERCISE 2
514325,HYDROTHERAPY
514330,CLINICAL PRACTICE I
514335,PT CLIN PRAC 1
514336,PT CLIN PRAC 2
514337,PT CLIN PRAC 3
514338,CLINICAL EXPERIENCES FOR PT
514341,MANIPULATIVE THERAPY
514342,SPORTS PHYSICAL THERAPY
514343,PROS ORT AMB AIDS
514352,GERIATRIC PHYSICAL THERAPY 1
514353,GERIATRIC PHYSICAL THERAPY 2
514354,PT IN GERONTOLOGY
514356,PT IN GERONTOLOGY
514358,PHYSICAL THERAPY IN COMMUNITY
514381,PT IN CARDIO CONDITIONS 1
514382,PT IN CARDIO CONDITIONS 2
514383,PEDIATRICS PHYSICAL THERAPY 1
514384,PEDIATRICS PHYSICAL THERAPY 2
514385,PT IN CARDIO PUL COND I
514393,MUSCULOSKELETAL PT I
514394,MUSCULOSKELETAL PT II
514395,PT IN MS 1
514396,PT IN MS 2
514397,NEURO PT 1
514398,NEURO PT 2
514401,SPEECH THERAPY FOR PT
514402,ADMIN & ETHICS FOR PT
514404,PT FOR OT STUDENT
514406,REHAB MED FOR PT STUDENT
514410,THERAPEUTIC EXERCISE III
514412,PT IN PEDIATRICS
514413,PT IN CIRC & RESP CONDS
514420,PT CONFERENCE
514421,TERM PAPER
514423,EXERCISE THERAPY III
514425,HYDROTHERAPY
514431,CLINICAL PRACTICE III
514435,PT CLIN PRAC 4
514436,PT CLIN PRAC 5
514442,SPORTS PHYSICAL THERAPY
514450,PT IN SPECIFIC CONDITIONS
514451,WOMEN'S HEALTH
514452,PT IN COMMUNITY HEALTH
514453,PT IN SPEC CON
514462,ADMIN & ETHICS PT 2
514463,ADMIN & ETHICS PT
514464,ADMIN & ETHICS PT
514466,SPA THERAPY
514467,BUS ENTRE PHYS THER
514470,PHYSICAL THERAPY SEMINARS
514471,CLINICAL RESEARCH IN PT I
514472,CLIN RESEARCH IN PT II
514474,TERM PAPER II
514475,RES METH FOR PT
514476,CLIN RES FOR PT
514477,TERM PAPER
514478,ADMIN & ETHICS FOR PT
514481,PT IN CARDIOPUL COND II
514483,PEDIATRIC PT II
514493,MUSCULOSKELETAL PT III
514700,MANGNT CTDS
514701,BASIC PED PT MANAGE
514702,CON HUM MVT & LEARN
514703,ERGO DESIGN
514704,OCCUPATIONAL BIOM
514710,ADVANCED EX PHYSIO
514711,ADV PED PHYS THER
514712,ADV CLI MGMT PED PHYS THER
514720,FELDENKRAIS
514721,GERIATR MED & GERONTOL
514722,GERIATRIC PHYSICAL THERAPY
514730,PHYSICAL THERAPY CLINIC 1
514731,PHYSICAL THERAPY CLINIC 2
514733,CLIN PRAC IN NEURO I
514734,CLIN PRAC IN NEURO II
514736,CLIN PRAC IN MS
514741,CLIN REAS & EVID PRAC PHYS THE
514742,FUNC MEAS EXAM PHYS THER
514743,CUR TREND PHYS THER
514751,ADV MUSCULOSKELET PHYS THER
514752,EVID BASE PRACT MS PHYS THER
514753,ADV SPORTS PHYS THER
514754,EVID BASE PRACT SPORT PHYS THER
514761,ADV MANAGE NEURO PHYS THER
514762,EVID BASE PRACT NEURO REHABIL
514774,SEMINAR IN PT
514780,PED NEURO IN PT
514781,CARDIOPUL PHYS THER
514782,ADV CARDIOPUL REHABIL
514790,NECK & BACK PROG
514791,SEM PHYS THER RES
514792,ACADEMIC SEMINAR 1
514793,ACADEMIC SEMINAR 2
514794,ACADEMIC SEMINAR 3
514795,ACADEMIC SEMINAR 4
514797,MASTER'S THESIS
514799,MASTER'S THESIS
515100,INTRO RAD TECH
515101,RADIATION IN EVERYDAY LIFE
515102,LAB ELEC & APPS FOR RT
515113,BAS MED RAD PHYS
515201,BAS MED RAD PHYS
515202,MEDICAL IMAGING SCIENCE
515203,MEDICAL RADIATION PHYSICS
515204,DOSIMETRY
515205,RADIOBIOL FOR RT
515210,RADIOBIOL FOR RT
515212,RAD MEAS DOSIMETRY
515213,RADIATION PROTECTION
515220,RADIOGRAPH PHOTO I
515221,RADIOGRAPHIC PHOTOGRAPHY
515222,INSTRU & IMG FORM IN RAD 1
515223,INSTRU & IMG FORM IN RAD 2
515243,ETH IN RAD PRAC
515244,RAD ADMIN
515250,ELECTRONICS & APP FOR RT 1
515252,INSTRU IN DIAG RAD
515253,INSTRU IN DIAG RAD II
515254,INST IN DIAG RADIOL ANAL TYPE
515255,INST IN DIAG RADIOL DIG TYPE
515256,INSTRU & IMG FORM IN RADIO 1
515257,INSTRU & IMG FORM IN RADIO 2
515301,ETHICS ADMIN & LAW FOR RT
515304,DOSIMETRY
515305,RADIOBIOL FOR RT
515306,RADIATION PROTECTION
515307,RADIATION PROTECTION
515310,TOPOGRAPHIC ANATOMY
515311,RADIOGRAP ANAT AND RADIOPATH
515312,SECTIONAL ANATOMY
515313,BAS DATA SCI RAD
515320,GENERAL RADIOGRAPHIC TECHNIQUE
515321,RADIOGRAPH PHOTO II
515322,EQUIP & TECH OF CT
515323,LAB BASIC US
515324,EQUIP & FUND OF MRI
515325,CLIN APP MRI
515326,RADIOGRAPH ANAT & RADIOPATH
515327,PRAC GEN RAD TECH
515328,PRAC IN SPEC RAD TECH
515329,SPECIAL RADIOGRAPHIC TECHNIQUE
515330,EQUIPMENT & TECHNIQUE OF MRI
515331,RADIOGRAPHIC TECHNIQUE I
515332,RADIOGRAPHIC TECHNIQUE II
515333,COMP AND ULTRA GRAPH
515334,GEN RADIOGRAPH TECH
515335,SPEC RADIOGRAPH TECH
515336,PRAC GEN RAIOGRAPH TECH
515337,EQUIP & TECH OF CT & US
515338,EQUIP AND TECH OF MRI
515339,SPECIAL RADIOGRAPHIC TECHNIQUE
515351,TECH IN NUCL MED 1
515352,TECH IN NUCLEAR MED 2
515353,NUCLEAR MED INSTRU & QC
515354,RAD INSTRU III
515360,QC OF NUCL MED
515361,TECH IN NUCL MED 1
515362,TECH IN NUCL MED 2
515363,NUCL MED INSTRU & QC
515364,NUCLEAR MED INSTRUMENT & QC
515370,APP OF RADIOBIO IN RADIOT
515371,TELERADIOTHERAPY
515372,RADIOTHERAPY II
515373,RADIOTHERAPY TECHNIQUE
515374,CLIN APP OF RADIOTHERAPY
515376,RADIOTHERAPY TECHNIQUE 1
515377,CLINIC APP OF RADIOTHERAPY
515378,RADIOTHERAPY TECHNIQUE 2
515380,PRACT GEN RADIOGRAP TECH
515381,PRACT IN SPEC RADIOGRAP TECH
515390,RES METHOD IN RAD TECH
515403,MOLECULAR IMAGING
515407,KNOW INT IN BIO IMAG AND RT
515411,RADIOGRAPH ANAT & RADIOPATH
515425,RAD PHOTO II
515430,PRAC IN SPEC RADIO TECH
515435,RADIOGRAPH TECH III
515436,RADIOGRAPH TECH IV
515437,RADIOGRAPH TECH V
515438,RADIOGRAPHIC ANATOMY I
515439,RADIOGRAPHIC ANATOMY II
515440,ETH IN RAD PRAC
515441,RAD ADMIN
515442,LAW RAD
515444,ETHICS ADMIN & LAW FOR RT
515455,QA IN DIAG RAD
515458,PRACTICE IN NUCLEAR MEDICINE
515460,MOLECULAR IMAGING
515461,PRAC IN PET
515462,PRAC IMAGE GUID THER
515463,MODERN MED IMAG TECH
515464,RADIATION SHIELDING DESIGN
515465,RADIATION BIODOSIMETRY
515466,ELECTRONICS & APP FOR RT 2
515467,BASIC APP AI MED RAD DATA
515468,CANCER THERANOSTICS
515469,ENVIRON RAD MONITOR
515470,RADIOTHERAPY TECHNIQUE 1
515471,RADIOTHERAPY TECHNIQUE 2
515472,PRAC PROG DICOM
515473,CLIN APP RAD
515475,ADV RADIOTHERA TECH
515476,PRAC IN RADIOTHERA
515478,PRACTICE IN RADIOTHERAPY
515481,SEMINAR
515482,SEMINAR
515483,PRACTICE IN RADIOTHERAPY
515484,PRACT IN SPEC RADIOGRAP TECH
515485,PRACTICE IN NUCLEAR MEDICINE
515486,PRACTICE IN PET
515487,PRAC IMAGE GUID RAD THER
515490,RES METHOD IN RADIOL TECH
515491,TERM PAPER
515492,TERM PAPER
515493,ENVIRONMENT RADIATION MONITOR
515494,RADIATION SHIELDING DESIGN
515495,RADIATION BIODOSIMETRY
515496,ELECTRONICS & APP FOR RT 2
515497,COMM & SOCIAL FOR RT
515498,BASIC APPL AI MED RAD DATA
515701,MATH FOR MED RAD SCI
515702,MOL CELL BIOPHYS
515703,RAD PHYS CHEM
515704,MED IMAGING I
515705,RES METH DATA ANAL & PRESENT
515710,RADIOPHARM I
515711,RADIOPHARM II
515712,MEMBR BIOPHYS
515713,FREE RADIC BIOL MED
515714,ADVANCED MOLECULAR IMAGING
515715,MOL TARGETS&IMAG PROBES DEVELOP
515716,PHOTOMEDICINE
515720,MED IMAGING II
515721,MED IMAGING III
515722,ELECT LAB MED RAD INSTRU
515723,DIGITAL RADIOGRAPHY
515724,MED SIG AND IMG PROC
515725,RECON TECH FOR MRI
515730,ASSESS EXPOS
515731,LAB HEALTH PHYS
515732,RADIAT PROT SPECIF APPL
515733,EMERG EXPOS AND INTERV
515734,RADIAT LAWS
515735,RADI DET & MEA MED RADI SCI
515736,INTEGRAT KNOW OF MED RAD IMAG
515789,ADV RES TOP IN BIOMED IMAG
515791,SEMINAR IN MRS
515792,SEMINAR FOR MRS 2
515798,MASTER'S THESIS TYPE 1
515799,MASTER'S THESIS
516101,LEARNING THROUGH ACTIVITIES 1
516102,LEARNING THROUGH ACTIVITIES 2
518701,HUMAN MOVEMENT AND EXERCISE
518705,PATHOBIOMECHANICS
518707,MEAS & EVA IN HUM MOV
518709,APPLIED BIOMECHANICS
518721,NUTR & EXER BIOCHEM
518724,EXER PREV REHAB
518731,FIELD STUDY
518750,HEALTH PROM AND ILL PRE IN COM
518751,HEALTH PROMOTION FOR WOMEN
518752,HEALTH PROMO VAR AGE GROUPS
518761,PHYSIO MVT EXS SCI
518762,AGING AND HOLISTIC APPROACH
518763,ADV MOT CON & LEARN
518770,SPECIAL PROBLEM
518772,ALTERNATIVE TREATMENT
518773,HEALTH SCI RES METH & STAT
518775,SEMINAR MVT & EXER SCI
518791,ACADEMIC SEMINAR 1
518792,ACADEMIC SEMINAR 2
518793,ACADEMIC SEMINAR 3
518794,ACADEMIC SEMINAR 4
518795,PHYS THER SPORTS INJ
518797,MASTER'S THESIS
518799,MASTER'S THESIS
520701,STUTTERING
520702,ASSIS TECH & REHAB SERVICES
520703,PSY COUNS FOR PEOPLE WITH COM
520711,SPEECH CLINIC PRACTICUM 1
520712,SPEECH CLINIC PRACTICUM 2
520713,SPEECH CLINIC PRACTICUM 3
520714,CLEFT LIP AND PALATE SPEECH
520715,NEUROLOGICAL SPEECH DISORDERS
520716,VOICE DISORDERS
520717,SWALLOWING DISORDERS
520791,SEM IN COM DIS
520799,MASTER'S THESIS
550101,STRUC FUNC HUMAN BODY
550102,DEVIC FOR HANDICAPPED
550103,MED TERM VOC MREH STU
550201,PRIN MANG FOR PAT DIS I
550202,PRIN MANAG FOR PAT DIS II
550203,PATH ETIOL DISABILITY
550204,ABILITY ASSES HANDIC
550205,A.D.L.HOME MANAG LEIS TRA
550206,PRIN SPLINT BANDAGING
550207,ETHIC BASIC HEALTH ADMIN
550208,COM DIS VOC CERT MREH STU
550209,HEALTH INFORMATION SYSTEM
550211,MANAG REH IN MOVE DIS
550212,MANAG REH HANDI CHILD
550213,MANAG REH PSYCH DIS
550214,MANAG REH GERIA OBS
550221,REH IN COMMUNITY I
550222,REH COMMUNITY II
550223,PRACTICAL WORK
551211,EPIDEMIOLOGY
551212,EPIDEMIOLOGY
551311,COMMUNITY NURSING
551312,COMMUNITY NURSING
551313,COMMUNITY HEALTH NURSING
551351,FAMILY DEVELOPMENT
551392,COMMUNITY NURSING PRACT
551461,PRIMARY MEDICAL CARE
551462,PRIMARY MEDICAL CARE
551463,PRIMARY MEDICAL CARE
551464,PRIMARY MEDICAL CARE
551481,COM NURS LEADER PRACT
551482,COM NURS PROF INTERN
551483,COM NURS LEADER PRACT
551484,COM NURS PROF INTERN
551491,COMMUNITY NURSING PRACTICUM
551492,PRIMARY MEDICAL CARE PRACTICUM
551493,COMMUNITY NURSING PRACTICUM
551494,PRIMARY MEDICAL CARE PRACTICE
551495,PRIM MEDICAL CARE PRACT
551496,PRIMARY MEDICAL CARE PRACTICUM
551498,COMP COMMU NURS PRACT
551499,COMP COM NURS PRACT
551701,CULTURE HEALTH & NURSING
551702,HEALTH IMPACT ASSESSMENT
551712,ADV PUB HEALTH NURSING
551713,FAMILY HEALTH CARE
551714,HEALTH PRO & COM DEV
551715,OCCUP HEALTH NURSING
551716,INFECT CONT IN HOSPITAL
551717,ADV  COMM  NURSING
551718,PRIMARY MEDICAL CARE
551719,SEMINAR IN EPIDEMIOLOGY
551720,ADV CNP
551721,ADV PRACT FOR CNP I
551722,ADV PRACT FOR CNP II
551723,ADV PRACT FOR CNP III
551730,ADV FNP
551731,ADV PRACT FOR FNP I
551732,ADV PRACT FOR FNP II
551733,ADV PRACT FOR FNP III
551740,ADVANCED SNP
551741,ADV PRACT FOR SNP I
551742,ADV PRACT FOR SNP II
551743,ADV PRACT FOR SNP III
551798,INDEPENDENT STUDY
551799,MASTER'S THESIS
552150,SELF HEALTH CARE
552213,FUNDAMENTALS OF NURSING
552214,FUND OF NURS PRACT IN LAB
552216,FUNDAMENTAL NURSING
552217,FUNDAMENTAL NURSING LABORATORY
552222,PRINC OF NURSING CARE
552231,NUTRI & DIET THERAPY
552232,CARE OF PT WITH RADIO
552233,NUTRI & DIET THERAPY
552291,FUNDAMENTAL NURSING PRACTICUM
552292,FUNDAMENTAL NURSING PRACTICUM
552294,FUND OF NURS SKILL PRACT
552700,NURSING THEORY
552710,CURRI & INST IN NURSING
552711,CURRICULUM DEVELOPMENT
552712,ED LEARNING STRATEGIES
552720,NUTRITION & HEALTH
553311,GERONTOLOGICAL NURSING
553312,GERONTOLOGICAL NURSING
553313,GERONTOLOGICAL NURSING
553391,GERONTO NURS PRACT
553481,MED NURS LEADER PRACT
553482,MED NURS PROF INTERN
553483,MED NURS LEADER PRACT
553484,MED NURS PROF INTERN
553491,COMP MED NURS PRACT
553492,COMP MEDICAL NURS PRACT
553718,CON THEO NURS CHRO ILL
553719,ADV CANCER NSG
553720,APPL PHARMACOL CLIN PRAC
554311,MATER NEWB NURS MIDW 1
554312,MATER NEWB NURS MIDW 2
554313,MATER NEWB NURS MIDW 1
554314,MATER NEWB NURS MIDW 2
554315,MATER NEWB NURS MIDW 1
554391,MATER NEWB NURS MIDW PRACT 1
554392,MATER NEWB NURS MIDW PRACT 1
554393,MATER NEWB NURS MIDW PRACT 1
554413,MATER NEWB NURS MIDW 3
554414,MATER NEWB NURS MIDW 2
554481,OB & GYN NURS LEADER PRACT
554482,OB & GYN NURS PROF INTERN
554483,OB-GYN NURS LEADER PRACT
554484,OB-GYN NURS PROF INTERN
554491,MATER NEWB NURS MIDW PRACT 2
554492,MATER NEWB NURS MIDW PRACT 3
